,sub,trials,residuals
905,11,245,-0.027825582791702663
906,11,250,-0.023417920660845803
907,11,255,-0.013145266378473797
908,11,260,-0.028610583950229307
909,11,265,-0.02830071982620397
910,11,270,-0.014936098503046114
911,11,275,-0.012173996520852381
912,11,280,-0.013297356974746877
913,11,285,-0.030214462576236834
914,11,290,-0.018041338835737886
915,11,295,-0.019793297172958857
916,11,300,-0.013815060948122238
917,11,305,-0.017657306649929927
918,11,310,-0.01587858495595562
919,11,315,-0.021189346250733765
920,11,320,-0.010863743403819348
921,11,325,-0.0012161828165796473
922,11,330,0.003990419367275733
923,11,335,-0.009391866065498466
924,11,340,-0.01804181317921638
925,11,345,0.010933350828068011
926,11,350,0.0011814227559722168
927,11,355,0.0019118674084068754
928,11,360,-0.0009424017036139265
929,11,365,-0.004428086970496348
930,11,370,-0.006422414446531022
931,11,375,0.008632277565464586
932,11,380,-0.011065657249995975
933,11,385,-0.0017256091798076856
934,11,390,-0.004188937073120402
935,11,395,0.0
936,12,10,-0.017730122197999187
937,12,15,0.13416828495040778
938,12,20,0.09165648770912149
939,12,25,0.0387216243698465
940,12,30,0.06657026112355435
941,12,35,0.08176706897495656
942,12,40,0.06480839332661459
943,12,45,0.04127921160034087
944,12,50,0.03556329745962139
945,12,55,0.06681981311285834
946,12,60,0.04456664560511081
947,12,65,0.04162738625596485
948,12,70,0.023203073066093705
949,12,75,0.014776922249138735
950,12,80,-0.007861770321922479
951,12,85,-0.004033029749338279
952,12,90,-0.017275043501071674
953,12,95,-0.027435195285903213
954,12,100,-0.01840311074101164
955,12,105,-0.03586936335145363
956,12,110,-0.040292774670146914
957,12,115,-0.010296134632762577
958,12,120,-0.011094925935120514
959,12,125,-0.04510151130632556
960,12,130,-0.014522243589749295
961,12,135,-0.020625061502893227
962,12,140,-0.032744052070479035
963,12,145,-0.029246742134695802
964,12,150,-0.014778246049876653
965,12,155,-0.027966468044966386
966,12,160,-0.01696068356605762
967,12,165,-0.013819228292040853
968,12,170,-0.019105453609604472
969,12,175,-0.026808776879316265
970,12,180,-0.021160392620212742
971,12,185,-0.012865844969554563
972,12,190,0.0037037483937988336
973,12,195,-0.011421346343360672
974,12,200,-0.016428100959429592
975,12,205,-0.0056871690132391794
976,12,210,-0.016197059967724248
977,12,215,-0.015532445687718166
978,12,220,-0.008546696167192835
979,12,225,-0.017431091998241333
980,12,230,-0.012436366137946853
981,12,235,-0.02691721674376424
982,12,240,-0.014977634206419843
983,12,245,-0.027504983452202425
984,12,250,-0.024398397012235118
985,12,255,-0.011743392328663282
986,12,260,-0.017813503826094035
987,12,265,-0.010068833798649535
988,12,270,-0.0011808468762954938
989,12,275,-0.013551455520110056
990,12,280,-0.008516636783116094
991,12,285,-0.010660584693504616
992,12,290,-0.005842438388681814
993,12,295,-0.002718644288395855
994,12,300,-0.007704155450932837
995,12,305,-0.002358154739707019
996,12,310,-0.0011078619894387964
997,12,315,-0.007878741975370307
998,12,320,0.003013910373694473
999,12,325,0.0035180024329398707
1000,12,330,-0.001524530346035835
1001,12,335,-0.009918607647606437
1002,12,340,-4.6527089676673405e-05
1003,12,345,-0.0018960526964881819
1004,12,350,-0.009166033129120454
1005,12,355,0.005675677842169602
1006,12,360,0.00545841579166495
1007,12,365,-0.0023758942205601707
1008,12,370,-0.00291521863597477
1009,12,375,-0.0020052877139452585
1010,12,380,-0.008581301143249065
1011,12,385,-0.0001164761287308913
1012,12,390,0.008577272113362566
1013,12,395,0.0
1014,13,10,0.7639384075694975
1015,13,15,0.8624614955925856
1016,13,20,0.8137349166160057
1017,13,25,-0.09820060619451665
1018,13,30,-0.05600592471500532
1019,13,35,0.4006615400624809
1020,13,40,-0.16569170663370547
1021,13,45,-0.0907679835824382
1022,13,50,-0.08789917841137584
1023,13,55,0.37134647488378625
1024,13,60,-0.021121257680030592
1025,13,65,-0.034047183222042365
1026,13,70,-0.025628535268581
1027,13,75,-0.07958795770009885
1028,13,80,-0.06350710098551171
1029,13,85,-0.051078755460124636
1030,13,90,-0.059446299250110135
1031,13,95,-0.05511133549563252
1032,13,100,-0.04075533721949043
1033,13,105,-0.03408510745315496
1034,13,110,-0.044411188240151445
1035,13,115,0.003830878157601081
1036,13,120,-0.0068895835881666034
1037,13,125,-0.018275049843864632
1038,13,130,-0.01891251378164216
1039,13,135,-0.008785557093596852
1040,13,140,-0.016149988407594185
1041,13,145,-0.03716965675396322
1042,13,150,-0.04068918783488784
1043,13,155,-0.06545394951110217
1044,13,160,-0.04859938423793264
1045,13,165,-0.05804018837429781
1046,13,170,-0.07240820672736747
1047,13,175,-0.08478365251599662
1048,13,180,-0.04922699857366397
1049,13,185,-0.05849863445405856
1050,13,190,-0.045267355955807
1051,13,195,-0.06493582355289274
1052,13,200,-0.05945172565455148
1053,13,205,-0.04334558977704073
1054,13,210,-0.03438550047783151
1055,13,215,-0.04591734940718295
1056,13,220,-0.02775884388790728
1057,13,225,-0.03465229527182512
1058,13,230,-0.02398478301859508
1059,13,235,-0.033555120648107284
1060,13,240,-0.02609288217982675
1061,13,245,-0.03491459959588572
1062,13,250,-0.04314154014134175
1063,13,255,-0.02298568646178789
1064,13,260,-0.024466534827231046
1065,13,265,-0.03191203930447162
1066,13,270,-0.01690606753625601
1067,13,275,-0.03839906671314086
1068,13,280,-0.02953613196845195
1069,13,285,-0.03898785174968422
1070,13,290,-0.03864528508764309
1071,13,295,-0.025047729110998285
1072,13,300,-0.03302542971697675
1073,13,305,-0.03337932616239536
1074,13,310,-0.036808870903972446
1075,13,315,-0.040119721107296114
1076,13,320,-0.03802394441470236
1077,13,325,-0.03653244312155213
1078,13,330,-0.032136792111786994
1079,13,335,-0.027386908541384924
1080,13,340,-0.017595171162046563
1081,13,345,-0.017463236430803164
1082,13,350,-0.009263429719111205
1083,13,355,-0.013153417005003387
1084,13,360,-0.03038122977726143
1085,13,365,-0.011151798100300425
1086,13,370,-0.019823456435987596
1087,13,375,-0.016432197787429548
1088,13,380,-0.017809094438037576
1089,13,385,-0.018175366710872165
1090,13,390,-0.014523348367584177
1091,13,395,0.0
1092,14,10,-0.14102380837135675
1093,14,15,0.05639530029775219
1094,14,20,0.08420071126105777
1095,14,25,0.007487468998616298
1096,14,30,0.0032817471841990464
1097,14,35,0.014400444663190348
1098,14,40,0.020697349599801407
1099,14,45,0.06115277608356362
1100,14,50,0.06930126247713686
1101,14,55,0.14417664304246325
1102,14,60,0.12090882230871902
1103,14,65,0.08272393356753771
1104,14,70,0.14772074085868925
1105,14,75,0.09894958218640548
1106,14,80,0.08340742993040573
1107,14,85,0.028917160772709227
1108,14,90,-0.030312891785924
1109,14,95,-0.006235000976626104
1110,14,100,-0.004132245527493583
1111,14,105,0.00258632174118667
1112,14,110,-0.005153146777422735
1113,14,115,0.0019115607391637646
1114,14,120,0.018555224315683017
1115,14,125,0.0445961724121795
1116,14,130,0.007395673049708229
1117,14,135,-0.005159834188752543
1118,14,140,-0.010130519833443263
1119,14,145,-0.007035503802920173
1120,14,150,0.00450267568587992
1121,14,155,-0.026011915663289975
1122,14,160,-0.0257096245135654
1123,14,165,-0.02167448190338339
1124,14,170,-0.02123271791313064
1125,14,175,-0.050056736151844805
1126,14,180,-0.061947429010792976
1127,14,185,-0.05676604758089043
1128,14,190,-0.051779942620986064
1129,14,195,-0.060026235388150884
1130,14,200,-0.08370261107665711
1131,14,205,-0.07260637078556442
1132,14,210,-0.0752965219447026
1133,14,215,-0.0886093840469756
1134,14,220,-0.07617588047769686
1135,14,225,-0.08404303264597324
1136,14,230,-0.06956000715829891
1137,14,235,-0.07196145659904096
1138,14,240,-0.06326626978647398
1139,14,245,-0.06337311799666656
1140,14,250,-0.08128716692804983
1141,14,255,-0.08218793160294269
1142,14,260,-0.08789404146518609
1143,14,265,-0.08864779717352311
1144,14,270,-0.0830416267356856
1145,14,275,-0.08868842644727637
1146,14,280,-0.08233695211427317
1147,14,285,-0.09328405205035373
1148,14,290,-0.08512679637611575
1149,14,295,-0.058527948399762275
1150,14,300,-0.0020758745371040055
1151,14,305,0.011070426571832881
1152,14,310,0.020919685642153518
1153,14,315,0.02798545139321762
1154,14,320,0.0800335789082619
1155,14,325,0.08074989483809247
1156,14,330,0.05312044119834014
1157,14,335,0.05119152176788733
1158,14,340,0.030036419767080824
1159,14,345,0.03382342406964378
1160,14,350,0.02022240133354014
1161,14,355,0.028641114173041382
1162,14,360,0.043073719589334036
1163,14,365,0.030001483849219857
1164,14,370,0.020858374871072005
1165,14,375,0.019283977771407335
1166,14,380,-0.005176993825037557
1167,14,385,0.007480232192962899
1168,14,390,0.014728590412537934
1169,14,395,0.0
1170,15,10,-0.039382933012076626
1171,15,15,-0.005962908592051952
1172,15,20,0.03379835353763094
1173,15,25,0.010361049803988553
1174,15,30,-0.0005540291573106204
1175,15,35,-0.18299887185118013
1176,15,40,-0.1950718764944861
1177,15,45,-0.15997414129246523
1178,15,50,-0.039829666004978725
1179,15,55,0.09093243835114828
1180,15,60,0.07566822741526957
1181,15,65,0.030057463160324427
1182,15,70,0.028025123277085173
1183,15,75,-0.012354069756546515
1184,15,80,0.025011250456698053
1185,15,85,0.028175952012135075
1186,15,90,0.008315551010689815
1187,15,95,0.01903146152366031
1188,15,100,0.021560602621224945
1189,15,105,0.03225337516338145
1190,15,110,0.028521069576880054
1191,15,115,0.03390546657591553
1192,15,120,0.03596950089568951
1193,15,125,0.005115016577850406
1194,15,130,0.042464731570532765
1195,15,135,0.03835443400831995
1196,15,140,0.03120506274862389
1197,15,145,0.016718762380266594
1198,15,150,0.053127794999360045
1199,15,155,0.004480301488144378
1200,15,160,0.02937405060645193
1201,15,165,0.013044284031226039
1202,15,170,0.007455749985011972
1203,15,175,0.00039668812996807024
1204,15,180,0.0010649909525206613
1205,15,185,0.007594754310129681
1206,15,190,0.013554762871662018
1207,15,195,0.021000782346393687
1208,15,200,0.008325522104609129
1209,15,205,-0.013009846451701335
1210,15,210,0.0022567322394128064
1211,15,215,-0.005559662888425465
1212,15,220,0.00921355400165802
1213,15,225,-0.020409163674804387
1214,15,230,-0.005732507794917074
1215,15,235,-0.007695015554186169
1216,15,240,-0.0011165830850780045
1217,15,245,0.0028017783989799927
1218,15,250,-0.0037506711121046976
1219,15,255,-0.005396199851177563
1220,15,260,-0.025433287757399392
1221,15,265,-0.024107368291786613
1222,15,270,-0.007598856426323963
1223,15,275,-0.02232568270586255
1224,15,280,-0.013605906582194072
1225,15,285,-0.01847078536088309
1226,15,290,-0.007362577815483995
1227,15,295,-0.00013238474236820785
1228,15,300,0.003444426286430602
1229,15,305,0.002305789206949349
1230,15,310,-0.005053371284960972
1231,15,315,-0.017036643729598122
1232,15,320,0.006233584999747133
1233,15,325,0.015079239118526822
1234,15,330,-0.003929225239103884
1235,15,335,-0.007715036131125008
1236,15,340,0.0021879602618132266
1237,15,345,0.008082462147686598
1238,15,350,-0.002341259827517317
1239,15,355,0.001569595647645583
1240,15,360,0.004327878984027311
1241,15,365,0.0004037449328400111
1242,15,370,0.0014008945230733483
1243,15,375,0.0016764385127105985
1244,15,380,-0.0035958990524338486
1245,15,385,-0.002247025661375579
1246,15,390,-0.01629853987129215
1247,15,395,0.0
1248,16,10,0.5361523862055724
1249,16,15,0.5032170992702854
1250,16,20,0.5991766119797983
1251,16,25,0.4829515694354831
1252,16,30,0.6428434167522536
1253,16,35,-0.12320019888974398
1254,16,40,-0.14159145479253332
1255,16,45,-0.11254892283361051
1256,16,50,-0.1446878680495277
1257,16,55,0.5316775472630277
1258,16,60,0.5113703102243246
1259,16,65,0.5786286879959757
1260,16,70,0.5575512501154072
1261,16,75,0.5523226186283579
1262,16,80,0.5091948282103949
1263,16,85,0.48649459521949523
1264,16,90,0.4638480296901186
1265,16,95,0.4656222310504088
1266,16,100,0.46552571245487573
1267,16,105,0.4231447433488096
1268,16,110,0.4139468165972988
1269,16,115,0.45824803944043135
1270,16,120,0.471652569810866
1271,16,125,0.35245600883923256
1272,16,130,0.33755977886799493
1273,16,135,0.343800898948857
1274,16,140,0.31198138873554315
1275,16,145,0.2524698450187357
1276,16,150,0.2774856668517176
1277,16,155,0.21835849091218362
1278,16,160,0.2768253515825654
1279,16,165,0.22867997123459816
1280,16,170,0.24196709360597546
1281,16,175,0.17763196720754593
1282,16,180,0.1313772511440241
1283,16,185,0.1435862059708677
1284,16,190,0.0911734614205113
1285,16,195,0.11556372093319522
1286,16,200,0.13123465341212182
1287,16,205,0.12519459920365095
1288,16,210,-0.05259947867121717
1289,16,215,-0.08943073761973785
1290,16,220,-0.030055079341922086
1291,16,225,-0.054345493813874546
1292,16,230,-0.006586016446665566
1293,16,235,-0.0020758063997357024
1294,16,240,-0.08802432386275649
1295,16,245,-0.1642328380603637
1296,16,250,-0.169409121129529
1297,16,255,-0.1679778300675605
1298,16,260,-0.1754467004925664
1299,16,265,-0.18456305138042484
1300,16,270,-0.17379450860875323
1301,16,275,0.05220930524278833
1302,16,280,0.07108008659540643
1303,16,285,0.04915409590491482
1304,16,290,0.035652558531479084
1305,16,295,0.039661732814583184
1306,16,300,0.04100361895290683
1307,16,305,0.029741310512228614
1308,16,310,0.016772343299973125
1309,16,315,0.006602261301252188
1310,16,320,0.0153974425723451
1311,16,325,0.011335738083995794
1312,16,330,0.018722650739776636
1313,16,335,0.012016637455614765
1314,16,340,0.012879658584991738
1315,16,345,-0.00440721559291557
1316,16,350,-0.00691088998868028
1317,16,355,0.009234073535779652
1318,16,360,0.003739138158371569
1319,16,365,-0.015582951937381129
1320,16,370,-0.008134914684444494
1321,16,375,-0.009148177637854582
1322,16,380,-0.012747484817776433
1323,16,385,-0.0016958799634079202
1324,16,390,-0.003914042424620012
1325,16,395,0.0
1326,17,10,0.12162139294230712
1327,17,15,0.07969079576170968
1328,17,20,0.04261722721639183
1329,17,25,0.06763051503646733
1330,17,30,0.08604453888484653
1331,17,35,0.0705954091573402
1332,17,40,0.06784785830808482
1333,17,45,0.05280699044613568
1334,17,50,0.0389125292714978
1335,17,55,0.04752479826530043
1336,17,60,0.05076862838709473
1337,17,65,-0.05351981302007469
1338,17,70,-0.047578804800515684
1339,17,75,-0.02718770169212581
1340,17,80,-0.06684720865062599
1341,17,85,-0.1129691360062528
1342,17,90,-0.12001848517337554
1343,17,95,-0.09618550649730007
1344,17,100,-0.11852258806424165
1345,17,105,-0.13802129493004722
1346,17,110,-0.14223746069315735
1347,17,115,-0.12748266153383636
1348,17,120,-0.08495224470218332
1349,17,125,-0.13353843107015773
1350,17,130,-0.12904457281790638
1351,17,135,-0.13038614334560106
1352,17,140,-0.1347238684050257
1353,17,145,-0.1575592763904694
1354,17,150,-0.13849246369149038
1355,17,155,-0.16540257704011385
1356,17,160,-0.12501411840336274
1357,17,165,-0.1269740442634314
1358,17,170,-0.11551939748032325
1359,17,175,-0.1386645690211914
1360,17,180,-0.1333307273951524
1361,17,185,-0.12147905176201546
1362,17,190,-0.1306465902277102
1363,17,195,-0.14287253644793807
1364,17,200,-0.13187674795819326
1365,17,205,-0.11233264607315385
1366,17,210,-0.014267639621281525
1367,17,215,-0.0021528994713060357
1368,17,220,-0.012677213374892693
1369,17,225,-0.016401593328096764
1370,17,230,-0.018545971489951185
1371,17,235,-0.012706425518659747
1372,17,240,-0.02835464845722213
1373,17,245,-0.0894273375404927
1374,17,250,-0.04693964333076506
1375,17,255,-0.09294347510428458
1376,17,260,-0.10194161742831886
1377,17,265,-0.024552992625879178
1378,17,270,-0.030839168790282367
1379,17,275,-0.03944821738688131
1380,17,280,-0.033537351337244115
1381,17,285,-0.03148093993263923
1382,17,290,-0.029003350559522523
1383,17,295,-0.04174187129862095
1384,17,300,-0.05085726676668889
1385,17,305,-0.045704430565630005
1386,17,310,-0.0270117813142996
1387,17,315,-0.05810518419183763
1388,17,320,-0.02258235828635935
1389,17,325,-0.039526414635760565
1390,17,330,-0.05864516462694891
1391,17,335,-0.06303716704225548
1392,17,340,-0.047632080414229394
1393,17,345,-0.015695481591928795
1394,17,350,-0.016025889653656256
1395,17,355,-0.00182597685441932
1396,17,360,-0.019488869701425937
1397,17,365,-0.019071932653620838
1398,17,370,-0.024120339776463107
1399,17,375,-0.018609980183017294
1400,17,380,-0.017893622344198556
1401,17,385,-0.031024413131331197
1402,17,390,-0.0003190990728880738
1403,17,395,0.0
1404,18,10,0.21235333820869118
1405,18,15,0.45924891485426766
1406,18,20,0.39919131172468314
1407,18,25,-0.0006202219055342351
1408,18,30,-0.052820082821453895
1409,18,35,-0.07794638494316686
1410,18,40,-0.10460921709048154
1411,18,45,-0.09720797326936226
1412,18,50,-0.09446655013083938
1413,18,55,-0.08605140939808298
1414,18,60,-0.08917242861402852
1415,18,65,-0.0828316542838724
1416,18,70,-0.046134855666739916
1417,18,75,-0.06568395638888447
1418,18,80,-0.07552963740320284
1419,18,85,-0.04372165598786393
1420,18,90,-0.05340485364849412
1421,18,95,-0.058585675511545254
1422,18,100,-0.04995884809212181
1423,18,105,-0.050063971440987176
1424,18,110,-0.08859852779948751
1425,18,115,-0.058744884677739306
1426,18,120,-0.07801322792660703
1427,18,125,-0.06727992777993441
1428,18,130,-0.06915732704516853
1429,18,135,-0.071758183867483
1430,18,140,-0.0828610563270974
1431,18,145,-0.07286913248422111
1432,18,150,-0.06015712244814153
1433,18,155,-0.07414527750024136
1434,18,160,-0.07177733263040675
1435,18,165,-0.06307221827316956
1436,18,170,-0.06628583002021426
1437,18,175,-0.07530130681074976
1438,18,180,-0.07443871634157473
1439,18,185,-0.07401206593072107
1440,18,190,-0.04212091993151079
1441,18,195,-0.06389535814286151
1442,18,200,-0.04786741713471154
1443,18,205,-0.027017281119371184
1444,18,210,-0.036217710561690986
1445,18,215,0.02320588141057156
1446,18,220,-0.02312646270297658
1447,18,225,-0.023234079179378697
1448,18,230,-0.016173193597171842
1449,18,235,-0.02387790446616589
1450,18,240,-0.013738490144455828
1451,18,245,-0.0008234972317017197
1452,18,250,0.004958534272182069
1453,18,255,0.010745210273902295
1454,18,260,0.0031010471422920904
1455,18,265,0.011355713523375832
1456,18,270,0.023285965387755958
1457,18,275,0.01697578841447056
1458,18,280,0.014906261957456368
1459,18,285,0.017843957417153278
1460,18,290,0.007892207779491067
1461,18,295,0.011656867481582234
1462,18,300,0.0190290399764369
1463,18,305,0.023651685738832806
1464,18,310,0.021736931662270864
1465,18,315,0.011203857482951163
1466,18,320,0.013817624977389364
1467,18,325,0.015602905528256494
1468,18,330,0.0035101240084717267
1469,18,335,0.000693079848017808
1470,18,340,-0.009285387786339694
1471,18,345,0.006421891054258944
1472,18,350,-0.01886364523794115
1473,18,355,-0.010884876082816297
1474,18,360,-0.009566732596311689
1475,18,365,-0.007520615462257574
1476,18,370,-0.015846948482248546
1477,18,375,-0.009018245914101719
1478,18,380,-0.014677914695648275
1479,18,385,-0.017344635661084462
1480,18,390,-0.01113535423256351
1481,18,395,0.0
1482,19,10,0.025693149109324076
1483,19,15,0.06948513490130981
1484,19,20,0.1019891034559749
1485,19,25,0.04573575067252045
1486,19,30,0.043852240259719455
1487,19,35,0.037710981260723586
1488,19,40,0.01703736179331994
1489,19,45,0.020051012263094137
1490,19,50,0.013436768529145993
1491,19,55,0.00749075323658388
1492,19,60,-0.03767843819690386
1493,19,65,-0.007265602532359305
1494,19,70,0.00303893418227541
1495,19,75,0.01897841752393703
1496,19,80,-0.005420826405659551
1497,19,85,-0.014254861854289591
1498,19,90,-0.003802391715984177
1499,19,95,0.06584089112766611
1500,19,100,0.0631912334845478
1501,19,105,0.04899264115077906
1502,19,110,0.04518235361561429
1503,19,115,0.07946868802502871
1504,19,120,0.05673225218383482
1505,19,125,0.08386560058385573
1506,19,130,0.10513295384817833
1507,19,135,0.09378573185185546
1508,19,140,0.11019240142864095
1509,19,145,0.11768899563251722
1510,19,150,0.11066032152439498
1511,19,155,0.10768639659273316
1512,19,160,0.08884173794001138
1513,19,165,0.09556640281817053
1514,19,170,0.1035540865171013
1515,19,175,0.10755355747077722
1516,19,180,0.12996458967986724
1517,19,185,0.15692657688548872
1518,19,190,0.1342560654655508
1519,19,195,0.09047763705330703
1520,19,200,0.09104538218259861
1521,19,205,0.1320938255572458
1522,19,210,0.1129027519135627
1523,19,215,0.1241944338164388
1524,19,220,0.12165759821061639
1525,19,225,0.12945740933112881
1526,19,230,0.1048631888632029
1527,19,235,0.030958667822979735
1528,19,240,0.037594496671517486
1529,19,245,0.04097784080290012
1530,19,250,0.0383113346584355
1531,19,255,0.05298864944244486
1532,19,260,0.008601142585029531
1533,19,265,0.03305072164247358
1534,19,270,0.05005622221148043
1535,19,275,0.04395967018824587
1536,19,280,0.046826659202634735
1537,19,285,0.037883365836407945
1538,19,290,0.04808626230163049
1539,19,295,0.041961270879400714
1540,19,300,0.03596813486787198
1541,19,305,0.026392189556307732
1542,19,310,0.019840239403895565
1543,19,315,-0.004978469736871327
1544,19,320,-0.026000587670443998
1545,19,325,-0.01538540852560899
1546,19,330,-0.02092130691875116
1547,19,335,0.004159593783333637
1548,19,340,0.003978712962289244
1549,19,345,0.032372103435529986
1550,19,350,0.03870142785913455
1551,19,355,0.03647446051370917
1552,19,360,0.03801014789470203
1553,19,365,0.043260902486894626
1554,19,370,0.0417697537563505
1555,19,375,0.06283376306107302
1556,19,380,0.05151276867549093
1557,19,385,0.0652633083765849
1558,19,390,0.05679679896104417
1559,19,395,0.0
1560,20,10,0.6553787820821645
1561,20,15,0.604609745563128
1562,20,20,0.48184613172598467
1563,20,25,0.4571330282230205
1564,20,30,0.4636663983123469
1565,20,35,0.3569305196916378
1566,20,40,0.4345080928038253
1567,20,45,0.40594231947149606
1568,20,50,0.34822083533118764
1569,20,55,0.3656149529099596
1570,20,60,0.36853255681413766
1571,20,65,0.3644069848163448
1572,20,70,0.2809223407361341
1573,20,75,0.2687717924776556
1574,20,80,0.2653021600733526
1575,20,85,0.2799867921258782
1576,20,90,0.23928271586415562
1577,20,95,0.22562235502495687
1578,20,100,0.2159506294593957
1579,20,105,0.22412389049784276
1580,20,110,0.21174016751795732
1581,20,115,0.21740508507725154
1582,20,120,0.25607195690573537
1583,20,125,0.26638538836567305
1584,20,130,0.29375086766220604
1585,20,135,0.31298147086084493
1586,20,140,0.2821367135973385
1587,20,145,0.2554684577101579
1588,20,150,0.26539477902753983
1589,20,155,0.26055925501687416
1590,20,160,0.26645092457717756
1591,20,165,0.28092291352256227
1592,20,170,0.24859565930351002
1593,20,175,0.26061271101483297
1594,20,180,0.2865154719550874
1595,20,185,0.1541037782087814
1596,20,190,0.2751543347514591
1597,20,195,0.1636072618509269
1598,20,200,0.18318281293569916
1599,20,205,0.19120788308446834
1600,20,210,0.16587839522480008
1601,20,215,0.14803575000685654
1602,20,220,0.1301568378894432
1603,20,225,0.14033422537996032
1604,20,230,0.14017358941056302
1605,20,235,0.15814041066728513
1606,20,240,0.18101428275946063
1607,20,245,0.18198345626416967
1608,20,250,0.15722161372418852
1609,20,255,0.17974086102295506
1610,20,260,0.1382578778321849
1611,20,265,0.16101330475874265
1612,20,270,0.16519639187184676
1613,20,275,0.17043338598685165
1614,20,280,0.1787461302001122
1615,20,285,0.022851053765962748
1616,20,290,0.01511010778531674
1617,20,295,0.018603407621573198
1618,20,300,0.026765841424508885
1619,20,305,0.029164979348332287
1620,20,310,0.03342290396190151
1621,20,315,0.023097334466959274
1622,20,320,0.022411175998801713
1623,20,325,0.03227936688887734
1624,20,330,0.01955149224980357
1625,20,335,-0.010667378405613492
1626,20,340,-0.01482497611619793
1627,20,345,-0.0017833060497138842
1628,20,350,-0.011031564532253957
1629,20,355,-0.00547565751512924
1630,20,360,-0.012273205870997561
1631,20,365,-0.007418002757698439
1632,20,370,-0.007752363822046804
1633,20,375,-0.012941322225806018
1634,20,380,-0.005410912059741424
1635,20,385,-0.01629623398780511
1636,20,390,-0.005428976379024397
1637,20,395,0.0
1638,21,10,0.21375063317457021
1639,21,15,0.2352507719247089
1640,21,20,0.2279202238178447
1641,21,25,0.17954631514959996
1642,21,30,0.18037201122181024
1643,21,35,0.09351359381655733
1644,21,40,0.10943217635362712
1645,21,45,-0.1451010293202043
1646,21,50,-0.15010271041790146
1647,21,55,-0.13874502725011795
1648,21,60,-0.14982142619479777
1649,21,65,-0.09378111700948089
1650,21,70,-0.06105866062092902
1651,21,75,-0.0940530257319031
1652,21,80,-0.08934935318805237
1653,21,85,0.01252880533676215
1654,21,90,-0.08276768163886461
1655,21,95,-0.09083570576326216
1656,21,100,-0.09125826902780176
1657,21,105,-0.05823282889598913
1658,21,110,-0.0906997488336484
1659,21,115,-0.07720656620394861
1660,21,120,-0.08778399507686485
1661,21,125,-0.08029348275294323
1662,21,130,-0.06458051431453427
1663,21,135,-0.08009423103987101
1664,21,140,-0.08127287727092847
1665,21,145,-0.08507860392311317
1666,21,150,-0.07479897231087562
1667,21,155,-0.08431272077853236
1668,21,160,-0.0796858062966459
1669,21,165,-0.07772315851219458
1670,21,170,-0.08466315374469757
1671,21,175,-0.10604968031154327
1672,21,180,-0.08607028664527072
1673,21,185,-0.09988114292964567
1674,21,190,-0.08683236590489574
1675,21,195,-0.10184729640585977
1676,21,200,-0.09116554278129618
1677,21,205,-0.08923675791008556
1678,21,210,-0.09294821256580355
1679,21,215,-0.09525383570953849
1680,21,220,-0.09284010564598622
1681,21,225,0.12189081171232075
1682,21,230,-0.024238393549986137
1683,21,235,-0.09854677628978081
1684,21,240,-0.09079323867603195
1685,21,245,-0.08524102488287388
1686,21,250,-0.09991516563180336
1687,21,255,-0.09168058240804888
1688,21,260,-0.08132929107761966
1689,21,265,-0.062479367631421145
1690,21,270,-0.06867100994078812
1691,21,275,-0.07492654171544433
1692,21,280,-0.06502538318811402
1693,21,285,-0.08717676094119775
1694,21,290,-0.09021736344023557
1695,21,295,-0.061683080163631776
1696,21,300,-0.043482397776185455
1697,21,305,-0.044911160237104175
1698,21,310,-0.04679908624117035
1699,21,315,-0.05502505551908654
1700,21,320,-0.04206130620880466
1701,21,325,-0.02398088095355233
1702,21,330,-0.047506861283198476
1703,21,335,0.0009709913455037134
1704,21,340,0.01737890660556951
1705,21,345,0.012159671281026352
1706,21,350,0.008976789355274906
1707,21,355,0.02161969341855363
1708,21,360,0.010964600173156036
1709,21,365,0.01942476317347963
1710,21,370,0.003368863503147912
1711,21,375,0.006782537391529453
1712,21,380,-0.003038019010856541
1713,21,385,0.003138403878569229
1714,21,390,0.009504314181689066
1715,21,395,0.0
1716,22,10,-0.07164749380859547
1717,22,15,0.044016425605323706
1718,22,20,0.03816975765339292
1719,22,25,0.08097240078955992
1720,22,30,0.004790701776151818
1721,22,35,-0.011877663149058804
1722,22,40,-0.0722393072819878
1723,22,45,-0.054761560636076956
1724,22,50,-0.07499912616381521
1725,22,55,-0.07380029730457593
1726,22,60,-0.06427295098593944
1727,22,65,-0.05446661706086153
1728,22,70,-0.027017009830059502
1729,22,75,-0.03612018360160962
1730,22,80,-0.0013655311281129956
1731,22,85,0.008301931695239517
1732,22,90,-0.001879413680914821
1733,22,95,-0.011325533340542426
1734,22,100,0.01634081795738007
1735,22,105,0.030483460461910528
1736,22,110,0.004407340781614755
1737,22,115,0.03229157664713078
1738,22,120,0.0382680825817181
1739,22,125,0.04806763401478642
1740,22,130,0.09487455897551
1741,22,135,0.06040575652861491
1742,22,140,0.08235115340518695
1743,22,145,0.05327359216925265
1744,22,150,0.041627356401322535
1745,22,155,0.009701290058922729
1746,22,160,0.02318743263731704
1747,22,165,0.011072973592455404
1748,22,170,0.020674064256560376
1749,22,175,0.003275417280090953
1750,22,180,0.015418074318562236
1751,22,185,0.022857447870431202
1752,22,190,0.023386164874546256
1753,22,195,0.012918520198827332
1754,22,200,0.02156661639127333
1755,22,205,0.030397072234853217
1756,22,210,0.014044438273809301
