,sub,noise,Unnamed: 0,run,resp,reward,cor,cj,Q1,Q2,agent_nr
247,46486,3.1111111111111107,323899999.5,49.5,0.56251,0.5158210130813392,0.57968,3.0284978534770555,0.44410743009713943,0.4738728802112452,9.5
248,46486,3.555555555555556,367099999.5,49.5,0.56067,0.5155836656624385,0.57752,3.0009485948288765,0.44527775083654064,0.4815807610124984,9.5
249,46486,4.0,410299999.5,49.5,0.5562325,0.5143616457844417,0.5713375,3.048434900594325,0.4534566721926997,0.4839487809746798,9.5
250,46489,0.0,21539999.5,49.5,0.52631625,0.560362011228287,0.79812125,4.635340515615888,0.46590742473337415,0.4835788627536035,9.5
251,46489,0.4444444444444444,64739999.5,49.5,0.5170425,0.5517984918983942,0.756025,3.9173732163377997,0.46584452653759967,0.4781572293558086,9.5
252,46489,0.8888888888888888,107939999.5,49.5,0.56828,0.535932559490429,0.6736675,3.370128268119937,0.4466172953069472,0.48623914621950654,9.5
253,46489,1.3333333333333333,151139999.5,49.5,0.51642625,0.5200409583322182,0.59673625,3.3267419629316746,0.4829690844129209,0.49227469064077845,9.5
254,46489,1.7777777777777777,194339999.5,49.5,0.6282375,0.5211086161259428,0.5990075,3.1661948393217854,0.410309445793074,0.47864861148247956,9.5
255,46489,2.2222222222222223,237539999.5,49.5,0.52913625,0.5267299148156063,0.62945125,3.136170577892575,0.4700528244387776,0.48698973510174814,9.5
256,46489,2.6666666666666665,280739999.5,49.5,0.60217125,0.5219922401583941,0.60435875,3.110953254971379,0.42482417841729764,0.48054481856369247,9.5
257,46489,3.1111111111111107,323939999.5,49.5,0.504135,0.5095437255382049,0.545345,3.109228088678022,0.4877273995737673,0.4947697141158684,9.5
258,46489,3.555555555555556,367139999.5,49.5,0.5859275,0.5213035120695484,0.601045,3.1076998906744695,0.4397077733986627,0.48747876756108205,9.5
259,46489,4.0,410339999.5,49.5,0.55938,0.5218972965471069,0.605755,3.0792370257863246,0.45278677288766145,0.4823227994117867,9.5
260,46522,0.0,21579999.5,49.5,0.568265,0.5532597962510573,0.76548,4.629642150697647,0.41897071138216824,0.4623403239387805,9.5
261,46522,0.4444444444444444,64779999.5,49.5,0.55957125,0.5548501674842203,0.77382875,3.945735580149028,0.424263833715179,0.4623903115289563,9.5
262,46522,0.8888888888888888,107979999.5,49.5,0.5448075,0.5494204146641231,0.74673,3.4540013199293056,0.43285403947650086,0.4637441682042132,9.5
263,46522,1.3333333333333333,151179999.5,49.5,0.5851575,0.5309143805844527,0.6537675,3.330959848165574,0.4253902512603776,0.47118865148181227,9.5
264,46522,1.7777777777777777,194379999.5,49.5,0.5608425,0.5280116529360993,0.639145,3.1523624512668023,0.4457783409650173,0.48144317227098765,9.5
265,46522,2.2222222222222223,237579999.5,49.5,0.58169,0.5151915762686335,0.57655,3.1649038144863484,0.43077009328379506,0.47761081579775083,9.5
266,46522,2.6666666666666665,280779999.5,49.5,0.5763275,0.5145792592029286,0.5733625,3.056176423512998,0.44072092497855164,0.4834334113677074,9.5
267,46522,3.1111111111111107,323979999.5,49.5,0.5836575,0.5248818661552496,0.6256275,3.1115815548359103,0.43669051234870543,0.48133408663044436,9.5
268,46522,3.555555555555556,367179999.5,49.5,0.56572875,0.5146746243326007,0.57280875,3.1012834214854417,0.4516576641368458,0.4857041266589122,9.5
269,46522,4.0,410379999.5,49.5,0.5653325,0.5194070162987307,0.595915,3.0134124445601307,0.44399717922048587,0.483007586209478,9.5
270,46552,0.0,21619999.5,49.5,0.555765,0.5535287269146038,0.7589325,4.678094195171502,0.4228385043955026,0.4601404992267545,9.5
271,46552,0.4444444444444444,64819999.5,49.5,0.567775,0.5440340821955618,0.7135125,3.920449257909499,0.41925637185795467,0.4612114169635095,9.5
272,46552,0.8888888888888888,108019999.5,49.5,0.58984375,0.5233296878620061,0.61069375,3.4412286836530415,0.41825912953108085,0.47323754034133214,9.5
273,46552,1.3333333333333333,151219999.5,49.5,0.54171125,0.5240649950715152,0.61683125,3.207049023435007,0.44339386709695466,0.47225186205420744,9.5
274,46552,1.7777777777777777,194419999.5,49.5,0.5449625,0.5069731406833519,0.53343,3.1455871358405547,0.46741690258264956,0.4909287968845665,9.5
275,46552,2.2222222222222223,237619999.5,49.5,0.54141,0.5138869449090483,0.5677625,3.088867217177556,0.4659099507552511,0.4893846837585115,9.5
276,46552,2.6666666666666665,280819999.5,49.5,0.53558875,0.5165477479335937,0.58128125,3.1128621552431954,0.46248085121140686,0.48287884184723356,9.5
277,46552,3.1111111111111107,324019999.5,49.5,0.5173275,0.5139196430415075,0.567555,3.0986822191494285,0.477636252501907,0.48859935329951887,9.5
278,46552,3.555555555555556,367219999.5,49.5,0.52081,0.5100785486827989,0.5496875,3.0206883747827167,0.48232753925270727,0.4932153010005158,9.5
279,46552,4.0,410419999.5,49.5,0.5734825,0.5149270495048165,0.5717625,3.018342020816908,0.43977913540345365,0.4817160649032037,9.5
280,46555,0.0,21659999.5,49.5,0.63733,0.5454370909978893,0.7155575,4.644487047745939,0.37713641210848137,0.4662868292116546,9.5
281,46555,0.4444444444444444,64859999.5,49.5,0.65199375,0.5389292611380744,0.68361375,3.9730348801821442,0.3669722424426915,0.46457553446422956,9.5
282,46555,0.8888888888888888,108059999.5,49.5,0.64362,0.5314789363269466,0.649455,3.502891031300945,0.37358820642784313,0.46092938351446433,9.5
283,46555,1.3333333333333333,151259999.5,49.5,0.5834575,0.5204149997230246,0.5977175,3.2483500005882355,0.42977039229643504,0.4800985772381608,9.5
284,46555,1.7777777777777777,194459999.5,49.5,0.5970575,0.5267749146611609,0.6306275,3.0815951303926052,0.41627205219356583,0.47127607005187433,9.5
285,46555,2.2222222222222223,237659999.5,49.5,0.5938375,0.5174957684718045,0.586265,3.069748066053982,0.44156229182993484,0.4861450157969184,9.5
286,46555,2.6666666666666665,280859999.5,49.5,0.62381,0.5182778820880724,0.5857325,3.0738583014770486,0.39730899227867006,0.4714534861354228,9.5
287,46555,3.1111111111111107,324059999.5,49.5,0.58848375,0.5207446427580755,0.60495625,3.0583389432374686,0.4512367112120659,0.4859454002851901,9.5
288,46555,3.555555555555556,367259999.5,49.5,0.60769375,0.5295451883801812,0.64197625,3.059728168978444,0.41256545106316445,0.47619103268346474,9.5
289,46555,4.0,410459999.5,49.5,0.5796425,0.5289826586869859,0.6433675,3.015262436134681,0.44654113111488003,0.48697519153985386,9.5
290,46573,0.0,21699999.5,49.5,0.5240625,0.5570937916427525,0.7746675,4.466419358286026,0.45063482802244065,0.46888199612497833,9.5
291,46573,0.4444444444444444,64899999.5,49.5,0.54820125,0.5520878410753879,0.74725875,3.8794594813287246,0.44388136394612426,0.47346821769349734,9.5
292,46573,0.8888888888888888,108099999.5,49.5,0.5782375,0.5378845339568972,0.6757075,3.406429385252469,0.4357711057191281,0.47776414256261224,9.5
293,46573,1.3333333333333333,151299999.5,49.5,0.588545,0.5272033252283045,0.6219825,3.1518838397089053,0.42520345996549214,0.47755864590961383,9.5
294,46573,1.7777777777777777,194499999.5,49.5,0.5821025,0.5254554307468033,0.613265,3.1294168648059073,0.42984230331666806,0.4794528907336276,9.5
295,46573,2.2222222222222223,237699999.5,49.5,0.5221475,0.5210108616147419,0.5966375,3.1150774616250616,0.4828565414293423,0.49345800459043004,9.5
296,46573,2.6666666666666665,280899999.5,49.5,0.5662875,0.5200887585724553,0.5895075,3.073801200196491,0.4431939259970662,0.4832308477645748,9.5
297,46573,3.1111111111111107,324099999.5,49.5,0.5869125,0.5240523265055964,0.6062825,3.065347418775648,0.4325214353891231,0.47909261625699956,9.5
298,46573,3.555555555555556,367299999.5,49.5,0.55928625,0.5237154103249865,0.60696375,2.987788800405257,0.45046610257611197,0.4845698158744262,9.5
299,46573,4.0,410499999.5,49.5,0.54234875,0.520474444723807,0.59212125,2.941906987401159,0.4636087546888705,0.48876215940404005,9.5
300,46591,0.0,21739999.5,49.5,0.55259375,0.5591836604664162,0.79245875,4.584817101444546,0.43963255416833735,0.47665703368719436,9.5
301,46591,0.4444444444444444,64939999.5,49.5,0.57116,0.5553326459366474,0.77173,3.908745876240533,0.4217199025024793,0.4709498572134153,9.5
302,46591,0.8888888888888888,108139999.5,49.5,0.53910375,0.5330172103468278,0.66115625,3.4182455310122717,0.4602308318968058,0.4849372568456191,9.5
303,46591,1.3333333333333333,151339999.5,49.5,0.53095625,0.5195906816894995,0.59394375,3.2454386091592773,0.4641399531161167,0.4878439055977383,9.5
304,46591,1.7777777777777777,194539999.5,49.5,0.54907375,0.5211719358564586,0.59958375,3.1790470724285615,0.4539922316414642,0.47860740874759583,9.5
305,46591,2.2222222222222223,237739999.5,49.5,0.54313125,0.5182197480147022,0.58637875,3.11324023088544,0.4583614040162343,0.48090341188563535,9.5
306,46591,2.6666666666666665,280939999.5,49.5,0.52856125,0.5168242748085498,0.58051625,3.0705489255297493,0.47923856822605876,0.49052581301123954,9.5
307,46591,3.1111111111111107,324139999.5,49.5,0.55313625,0.5211914793230519,0.59926125,3.1047026111942575,0.4386547795735641,0.47175504308820365,9.5
308,46591,3.555555555555556,367339999.5,49.5,0.53254625,0.5168308117072875,0.57701875,3.0389137630910126,0.45611215549502326,0.4776276677751374,9.5
